Platform,Year,Genre,Publisher,NA_Sales
12,1996,0,30,8
8,2005,1,32,10
3,2005,0,14,26
13,2005,11,2,11
13,2002,10,313,11
12,1996,0,14,8
5,2014,0,14,26
13,2003,8,12,8
3,2008,8,51,10
3,2011,5,4,10
18,2002,0,39,11
26,1993,9,243,26
17,2014,10,173,8
3,2006,5,11,13
14,2012,6,2,10
4,2010,8,7,10
4,2011,5,14,13
12,2001,1,53,8
0,2011,8,7,8
13,2005,1,32,10
5,2010,5,53,13
19,2012,8,4,9
12,1995,7,18,8
4,2011,10,5,10
0,2007,0,14,26
22,2012,9,3,6
5,2012,8,115,26
4,2006,0,56,13
3,2011,2,58,10
5,2007,0,2,13
12,1996,4,18,8
3,2008,11,83,12
8,2002,8,28,10
18,2002,9,25,4
16,2007,5,59,12
6,2001,5,314,26
12,1999,10,315,26
16,2007,3,11,7
27,1995,10,238,26
7,1998,1,12,26
5,2014,9,71,26
19,2012,0,2,8
0,2009,5,4,12
3,2005,8,14,26
0,2010,5,7,13
14,2015,7,316,26
16,2011,0,8,26
16,2004,5,3,26
18,2005,0,7,11
18,2002,2,5,11
16,2006,5,3,10
18,2002,2,23,11
5,2009,8,83,7
6,2006,0,25,26
4,2006,6,4,13
16,2010,3,131,7
12,1995,8,3,26
3,2011,4,8,26
9,2015,0,25,26
16,2006,4,11,13
3,2010,4,116,13
8,2002,3,10,3
3,2009,7,7,12
0,2010,5,5,13
3,2007,5,205,12
14,2016,8,5,4
4,2006,4,53,13
3,2005,2,7,11
14,2010,8,12,10
4,2011,5,2,12
0,2006,8,39,12
12,1995,6,28,3
23,1995,2,8,26
0,2008,0,2,13
13,2002,9,12,9
6,2006,9,8,26
10,2015,8,147,7
5,2008,10,10,9
5,2009,6,6,11
5,2014,5,15,26
5,2010,5,41,26
8,2004,8,317,10
4,2007,8,28,11
3,2010,10,88,12
3,2007,7,28,13
3,2009,8,7,11
22,2013,0,8,26
9,2011,5,70,9
22,2011,4,25,8
4,2006,2,28,11
12,1998,11,48,26
3,2009,3,8,26
0,2008,7,258,13
8,2002,2,132,10
0,2009,4,190,13
16,2006,11,14,9
3,2008,5,5,13
3,2009,4,318,13
0,2008,2,5,11
3,2006,4,0,8
6,2006,0,14,26
6,2004,0,7,7
8,2003,2,28,10
22,2014,0,142,11
14,2010,3,7,1
4,2009,5,19,12
13,2003,0,30,10
5,2014,3,8,26
6,2001,0,3,7
12,1997,5,3,8
3,2010,0,41,13
0,2008,7,34,11
13,2003,2,10,10
3,2010,11,25,26
8,2002,8,5,10
6,2001,6,3,7
0,2006,4,0,8
3,2006,1,5,12
12,1998,9,18,3
14,2015,6,7,26
19,2012,8,19,9
4,2010,3,80,11
16,2005,5,11,12
12,2001,8,30,8
12,1996,0,30,8
8,2006,1,32,10
0,2011,6,4,13
3,2010,7,5,13
17,2014,0,14,2
14,2011,6,319,4
18,2004,0,7,10
0,2011,5,28,11
0,2010,6,5,11
3,2008,8,4,11
6,2002,0,21,7
13,2004,0,8,10
0,2011,10,5,8
3,2009,0,4,13
13,2003,11,4,10
13,2002,9,30,10
16,2011,3,25,26
16,2012,8,220,26
3,2008,0,28,12
3,2008,5,5,13
3,2009,5,5,13
5,2008,6,10,8
13,2003,2,39,10
0,2010,5,5,26
12,2001,0,52,7
6,2003,3,16,26
8,2003,6,7,10
5,2010,11,48,26
9,2012,8,137,26
12,1998,8,13,7
12,2001,1,14,7
6,2008,10,57,26
0,2008,0,14,12
4,2007,0,2,11
0,2008,3,320,12
8,2002,1,5,10
0,2009,8,34,12
6,2004,8,14,7
0,2011,0,41,6
6,2005,5,58,26
6,2004,5,213,7
6,2006,8,57,26
13,2002,8,4,10
16,2012,3,14,26
8,2002,0,8,10
6,2005,9,10,7
3,2005,5,10,12
5,2008,0,2,11
6,2009,0,14,26
3,2008,5,10,13
3,2009,4,86,12
9,2015,1,321,7
22,2013,5,25,4
8,2005,5,86,10
3,2010,3,129,26
9,2011,2,58,7
12,1995,11,3,26
6,2005,7,6,7
13,2004,1,28,10
4,2011,9,11,10
17,2015,8,4,9
14,2012,8,322,26
17,2015,8,12,8
19,2012,8,4,12
6,2005,3,14,7
3,2005,8,5,12
3,2007,5,8,12
12,1997,3,14,7
4,2006,9,14,7
0,2009,8,4,12
6,2007,5,3,7
3,2010,8,4,12
0,2009,3,131,12
3,2008,3,48,8
12,2000,0,39,7
3,2011,5,25,26
6,2008,3,71,7
6,2008,0,2,7
4,2010,3,232,9
3,2005,1,32,11
19,2012,6,4,7
13,2003,8,188,10
12,2001,0,39,7
13,2006,0,10,10
5,2015,0,323,2
6,2011,0,3,6
12,1998,2,28,7
4,2008,6,4,12
6,2001,8,77,6
16,2008,5,5,12
13,2004,5,5,10
3,2006,1,4,12
4,2007,2,48,12
13,2002,8,10,10
16,2010,3,309,26
0,2010,6,11,12
12,2000,0,5,7
9,2014,10,4,8
18,2002,0,7,10
12,2000,10,21,7
5,2009,5,19,10
0,2009,7,83,12
22,2015,8,14,26
23,1997,11,8,26
16,2011,0,14,26
16,2012,3,25,26
8,2004,9,28,9
3,2006,8,8,26
9,2015,8,25,26
4,2012,9,71,8
13,2006,8,21,10
12,1997,0,14,7
4,2008,8,28,8
6,2001,0,48,26
16,2006,8,5,11
3,2010,10,274,8
0,2009,0,28,12
18,2002,1,14,10
6,2002,3,154,6
22,2015,8,12,1
3,2011,8,28,11
6,2004,2,3,6
4,2008,0,4,12
12,1998,11,21,7
3,2010,5,283,12
3,2007,5,12,26
8,2005,1,5,9
6,2004,10,14,6
5,2009,6,58,9
22,2016,8,48,26
3,2010,0,8,26
0,2009,5,51,26
16,2010,10,28,8
7,1992,6,14,26
16,2005,6,7,12
5,2009,0,2,12
9,2011,3,16,26
6,2009,10,154,26
14,2000,3,324,1
5,2014,10,230,3
5,2007,0,3,12
4,2013,1,5,3
5,2012,6,14,6
12,1998,0,35,7
8,2001,9,129,9
6,2008,3,57,26
13,2003,1,10,10
16,2010,8,25,4
5,2014,5,25,26
13,2001,2,28,10
0,2007,2,153,12
12,1995,11,48,5
7,1993,3,0,26
4,2012,5,12,8
0,2009,0,5,10
13,2005,1,12,10
3,2011,5,28,8
3,2008,7,12,12
9,2011,7,67,12
12,1995,6,117,7
5,2008,0,39,12
3,2010,7,99,12
17,2015,5,5,10
18,2006,2,4,10
5,2014,9,131,6
6,2005,3,5,6
14,2006,9,12,7
16,2011,3,219,26
3,2005,7,70,26
3,2007,3,57,7
11,2000,6,0,26
11,1999,0,30,12
11,1999,1,14,6
0,2012,5,5,1
4,2006,0,4,12
4,2011,8,7,6
13,2002,5,72,10
13,2006,2,8,10
0,2009,0,177,12
4,2010,11,325,8
16,2010,8,32,9
6,2002,2,4,6
3,2009,10,4,12
16,2008,1,3,4
23,1997,6,8,26
3,2011,2,4,9
15,1981,0,10,12
13,2005,7,35,10
3,2007,5,11,12
13,2002,8,1,10
13,2003,11,10,10
18,2006,0,7,10
18,2003,8,21,10
22,2013,0,3,11
4,2011,0,2,12
8,2004,2,25,9
6,2005,1,3,6
4,2011,8,19,7
6,2003,8,5,6
23,1996,9,8,26
8,2003,6,23,9
23,1997,5,68,26
10,2015,10,11,3
0,2006,8,5,10
6,2003,2,21,6
16,2011,9,147,3
0,2010,0,10,12
14,2002,11,23,3
14,2010,7,61,26
0,2008,4,86,12
3,2006,1,4,12
9,2011,7,5,10
16,2010,5,14,26
18,2006,4,53,26
4,2010,6,2,10
13,2002,8,8,8
3,2009,5,5,12
0,2008,6,74,12
6,2003,6,28,6
8,2006,1,32,9
3,2007,4,79,12
0,2010,5,326,12
4,2006,8,58,11
3,2010,3,154,26
6,2008,5,31,6
9,2011,4,8,26
4,2007,6,39,10
12,1995,0,3,26
6,2007,0,3,6
5,2016,8,16,26
4,2010,3,12,26
9,2011,8,19,9
6,2004,3,144,6
3,2007,4,327,10
3,2008,0,10,12
9,2011,5,5,8
6,2005,5,8,26
7,1995,3,24,26
14,2010,8,16,26
8,2004,1,7,9
5,2010,3,232,7
13,2004,8,14,10
6,2001,2,7,6
18,2003,0,52,10
3,2010,8,4,11
5,2008,8,35,7
21,2000,2,8,26
4,2013,6,7,8
5,2008,0,56,12
18,2002,9,30,10
3,2008,4,16,10
0,2010,8,19,11
20,1992,6,8,26
13,2003,0,30,10
3,2010,8,25,26
6,2007,3,8,26
0,2008,6,5,11
6,2001,1,77,6
8,2004,5,0,9
4,2015,0,14,4
14,2015,8,19,8
6,2008,8,48,6
6,2005,1,5,6
3,2007,2,7,11
12,1998,8,328,7
0,2011,8,12,26
13,2005,8,8,10
10,2015,8,3,2
5,2008,5,31,11
6,2001,7,2,6
18,2002,1,52,10
13,2003,6,17,10
9,2015,8,25,26
4,2006,8,48,11
13,2004,5,183,10
13,2005,8,28,10
12,1999,0,5,7
6,2006,0,2,6
6,2002,11,48,26
8,2002,0,154,26
0,2008,0,67,12
18,2002,5,52,10
19,2013,8,19,5
3,2011,8,8,9
13,2004,2,35,9
0,2011,5,5,12
8,2001,4,203,9
0,2008,7,25,9
3,2008,10,28,11
5,2011,0,5,12
6,2008,2,4,6
4,2009,8,4,9
6,2005,2,164,6
0,2009,7,7,10
4,2011,5,28,7
4,2011,5,11,10
12,1995,0,329,7
12,1996,7,18,7
5,2013,0,8,26
0,2008,10,8,26
8,2002,0,4,9
12,2001,10,77,7
6,2002,2,7,6
18,2002,9,4,10
3,2007,1,157,12
5,2011,10,5,7
3,2010,0,4,12
3,2008,1,86,7
16,2013,3,8,26
23,1997,3,244,26
12,1998,1,330,7
0,2009,1,5,11
13,2002,2,30,9
3,2008,4,102,11
0,2011,2,58,8
3,2009,8,5,12
6,2007,3,70,5
3,2008,5,34,12
22,2013,8,25,26
0,2008,0,331,11
9,2013,11,37,26
4,2011,8,58,12
13,2006,0,39,9
9,2014,10,25,26
3,2011,5,5,12
13,2005,2,23,9
18,2003,6,7,10
14,2009,11,2,3
22,2014,3,131,4
5,2014,8,4,4
18,2006,5,12,10
23,1995,6,14,26
3,2008,8,10,9
16,2010,3,12,26
13,2002,2,1,9
6,2004,0,3,6
4,2009,6,58,10
17,2016,6,2,8
13,2002,9,30,9
3,2010,0,14,26
13,2003,6,17,9
4,2009,6,4,12
16,2008,3,201,10
0,2011,6,8,7
5,2011,9,11,6
12,2002,0,14,26
0,2007,6,23,11
12,1997,0,263,7
3,2007,7,291,9
8,2003,2,28,9
23,1997,1,8,26
16,2012,3,25,26
0,2008,8,7,11
12,2000,0,52,7
0,2009,10,14,7
19,2012,8,5,7
8,2001,1,28,9
23,1998,0,8,26
3,2006,7,53,12
0,2009,1,19,11
23,1995,2,71,26
5,2006,0,2,11
5,2006,8,12,26
21,2001,9,12,26
12,1996,9,305,7
4,2008,2,4,11
5,2010,5,32,10
14,2012,8,16,6
18,2004,3,12,10
16,2007,4,21,11
5,2011,0,3,26
5,2016,8,19,3
6,2003,11,8,6
12,1997,10,189,26
22,2012,8,25,26
3,2007,8,10,11
0,2007,11,6,11
3,2006,7,14,26
12,1998,6,161,7
3,2006,7,332,26
0,2008,8,285,12
8,2002,8,7,9
5,2011,8,5,26
4,2006,2,193,26
23,1996,9,189,26
4,2011,6,11,9
6,2002,10,72,6
16,2006,8,25,26
0,2009,4,67,11
12,1999,9,189,26
18,2004,2,7,10
17,2016,6,41,5
6,2008,5,58,26
6,2001,9,100,6
0,2010,0,67,12
22,2013,8,25,26
8,2002,0,7,9
6,2002,1,5,6
3,2010,3,25,26
4,2009,5,14,12
12,1998,10,227,3
4,2009,4,28,12
17,2016,0,11,3
6,2006,3,11,26
19,2013,8,5,5
16,2010,8,147,5
12,2000,7,87,7
12,1997,11,30,7
26,1994,9,243,26
3,2008,10,48,26
3,2010,4,58,11
3,2011,8,25,26
6,2008,9,150,4
0,2008,8,58,11
6,2007,4,58,6
22,2013,11,4,5
12,1998,3,4,7
16,2009,8,115,5
10,2015,8,16,26
13,2004,1,4,9
6,2003,2,25,6
6,2005,3,48,6
18,2006,1,39,9
3,2008,2,86,11
12,1998,4,18,7
9,2014,5,25,26
22,2014,9,25,26
3,2006,3,0,26
16,2012,3,25,26
12,1997,10,87,7
3,2005,0,7,11
0,2009,10,34,11
5,2013,6,7,6
5,2006,11,144,9
3,2005,3,70,11
3,2005,4,58,11
3,2007,9,28,11
5,2014,2,256,4
16,2011,2,32,10
3,2008,0,2,11
16,2006,11,61,26
16,2007,6,25,26
23,1996,11,48,26
0,2009,4,86,11
3,2010,8,19,10
5,2015,0,323,2
13,2003,6,28,9
7,1996,3,68,26
6,2008,5,31,6
13,2003,1,1,9
5,2011,6,35,5
16,2011,8,25,26
4,2010,8,28,7
3,2009,8,25,26
16,2006,10,3,11
6,2008,2,157,6
23,1995,5,8,26
13,2002,2,175,9
6,2004,10,23,6
5,2014,8,25,26
6,2006,1,53,26
6,2006,8,25,6
9,2012,1,8,7
6,2005,10,2,6
3,2007,7,333,11
3,2010,3,137,26
0,2009,0,4,11
16,2009,8,5,3
4,2008,6,56,10
4,2013,6,12,7
16,2010,11,25,26
9,2015,3,71,26
5,2010,8,3,26
4,2010,5,51,10
3,2009,0,10,11
22,2011,9,147,3
13,2001,2,7,9
16,2005,4,3,11
14,2011,10,7,26
8,2003,0,7,9
3,2008,5,5,11
3,2009,2,35,6
3,2007,5,25,26
0,2008,9,150,11
3,2009,3,242,8
13,2004,10,7,9
16,2006,2,39,11
20,1992,10,8,26
5,2014,3,131,1
12,2001,1,52,7
3,2010,4,14,11
2,1999,7,5,26
4,2013,8,41,8
0,2010,1,14,10
3,2007,8,32,11
18,2003,1,4,9
0,2011,11,25,26
12,2000,0,48,26
13,2004,9,30,9
16,2011,8,25,26
16,2008,5,5,11
3,2010,7,5,11
22,2016,8,25,26
3,2008,7,10,11
16,2010,8,3,8
3,2008,5,7,9
18,2006,0,53,9
11,2000,0,30,11
11,1999,1,117,10
11,1999,1,5,10
11,1999,7,93,26
13,2006,9,53,9
3,2006,10,53,11
9,2013,3,184,9
3,2007,4,5,11
6,2002,0,8,6
3,2008,4,102,10
6,2008,1,2,6
4,2008,8,2,8
4,2006,3,8,9
0,2008,0,86,11
4,2011,2,4,11
8,2005,2,28,9
4,2006,0,2,11
16,2009,11,41,8
3,2007,2,28,11
16,2007,8,5,8
16,2011,9,25,26
16,2011,3,71,7
0,2009,2,201,11
16,2013,8,104,26
14,2006,5,53,6
12,2000,0,28,7
21,2001,1,8,26
12,1996,2,334,7
7,1994,3,57,26
3,2010,11,25,26
6,2003,2,35,6
6,2008,1,205,6
8,2005,5,23,9
8,2004,6,14,26
3,2005,5,10,11
6,2003,8,30,6
5,2010,2,41,8
16,2010,11,3,11
16,2008,11,5,10
8,2003,5,182,9
6,2001,0,14,26
3,2008,4,102,10
3,2006,3,5,9
6,2005,10,14,6
9,2011,2,4,8
3,2010,5,74,11
8,2005,5,67,9
13,2006,0,7,9
4,2009,5,67,11
2,2001,3,156,26
4,2010,0,10,11
5,2014,3,41,3
16,2006,0,53,11
0,2010,5,19,9
0,2011,0,5,11
16,2010,6,25,26
8,2005,1,39,8
6,2003,9,12,6
3,2008,0,48,11
18,2003,0,4,9
12,1998,1,21,7
18,2002,0,8,9
10,2016,8,173,3
4,2010,2,4,11
5,2011,5,3,11
13,2005,1,28,9
4,2010,5,53,11
19,2013,6,16,6
18,2002,2,30,9
16,2013,8,308,26
12,1996,0,335,7
6,2005,6,285,6
13,2003,0,1,9
14,2013,6,336,26
4,2014,10,173,4
3,2007,5,14,11
9,2014,9,25,26
3,2011,8,28,7
4,2011,0,5,8
3,2005,11,5,10
9,2011,0,68,8
0,2007,2,39,10
22,2016,5,8,1
23,1994,9,8,26
22,2016,8,5,2
18,2002,9,30,9
14,2014,7,199,2
16,2011,7,25,26
5,2016,3,16,26
19,2015,8,131,8
3,2009,4,207,11
18,2002,0,14,26
0,2010,6,337,8
9,2016,3,71,26
22,2014,0,14,26
6,2007,10,4,6
12,1998,2,117,7
0,2008,6,56,11
13,2004,9,21,9
3,2010,6,83,9
10,2015,0,338,1
3,2008,4,153,11
22,2015,8,284,2
7,1994,9,222,26
12,2001,11,25,26
9,2011,8,34,11
5,2016,10,8,26
4,2008,6,339,10
5,2014,8,48,2
19,2013,6,4,8
5,2009,5,31,11
3,2009,7,7,11
5,2011,2,4,6
7,1993,0,340,26
13,2005,8,14,9
9,2011,8,4,8
12,2000,2,7,7
6,2002,9,129,26
8,2002,6,30,8
3,2009,10,19,11
22,2014,5,277,26
12,2001,10,28,6
6,2003,8,8,6
5,2008,0,7,10
4,2012,2,25,5
13,2004,10,5,9
16,2010,8,19,7
0,2010,8,58,6
22,2014,3,278,2
13,2003,8,23,9
14,2010,10,41,26
23,1997,4,8,26
16,2007,3,25,26
18,2005,8,14,9
3,2011,0,14,26
0,2011,5,341,6
0,2008,4,28,11
3,2011,8,7,7
5,2009,8,8,7
3,2007,4,182,11
22,2014,3,342,6
17,2015,8,4,8
7,1991,6,12,26
12,1996,0,48,6
16,2007,8,5,10
18,2005,10,63,9
23,1998,3,152,26
12,1996,0,18,6
12,1998,3,71,6
3,2011,1,28,9
13,2001,2,39,9
22,2014,8,284,7
18,2006,8,28,9
12,1998,10,3,26
14,2011,3,7,7
4,2013,5,5,9
5,2013,7,227,26
3,2008,8,196,26
6,2008,10,12,6
5,2011,5,4,11
3,2009,7,5,7
3,2007,10,14,26
12,1995,11,3,26
6,2007,5,58,26
3,2007,3,0,26
3,2006,8,19,9
9,2011,0,67,11
4,2007,8,2,10
3,2009,0,25,26
23,1994,9,40,26
13,2002,0,8,9
3,2010,4,5,2
18,2002,6,343,9
10,2015,3,25,26
6,2002,2,7,5
0,2011,5,7,11
16,2005,0,7,11
10,2016,8,41,2
13,2003,8,28,9
3,2008,6,74,11
8,2001,2,28,8
3,2008,10,53,11
5,2012,8,8,26
6,2000,9,48,26
3,2009,3,131,8
0,2010,5,5,11
13,2004,0,4,9
13,2002,2,10,9
23,1995,11,48,26
14,2001,11,213,26
4,2008,11,41,9
12,2000,2,61,6
13,2004,6,10,9
6,2003,2,138,6
6,2006,2,7,6
5,2008,5,14,11
4,2011,5,2,8
3,2005,1,25,9
5,2010,0,4,11
3,2008,4,39,10
6,2005,0,14,26
6,2006,9,8,26
6,2007,3,320,5
13,2002,8,8,9
8,2002,3,10,8
23,1998,10,344,26
8,2004,8,28,8
16,2012,3,16,26
5,2011,5,7,8
3,2007,8,25,26
8,2002,0,30,8
16,2006,6,32,10
6,2005,3,8,6
17,2015,0,4,8
3,2008,5,7,11
5,2009,5,3,11
3,2009,7,28,11
13,2004,6,63,9
3,2007,9,39,9
9,2012,0,0,26
12,1994,9,345,6
18,2006,0,7,9
17,2016,2,35,3
3,2010,8,25,26
5,2016,0,14,26
6,2005,5,89,6
8,2002,6,5,8
12,1999,9,83,6
4,2007,6,83,10
6,2006,11,6,6
16,2005,0,7,10
17,2016,10,16,8
4,2008,0,7,11
6,2004,0,30,6
13,2004,8,1,8
12,1998,10,346,26
16,2010,8,48,26
19,2014,5,25,26
6,2003,3,71,6
8,2003,5,12,8
3,2009,11,28,11
9,2014,4,8,26
14,2013,8,14,26
0,2010,3,209,6
3,2007,8,5,10
3,2010,5,11,10
3,2008,5,5,10
0,2009,0,48,10
6,2000,11,14,6
6,2005,6,23,6
12,1999,0,14,6
3,2009,10,8,11
5,2010,0,341,26
13,2005,8,28,8
13,2003,8,188,8
3,2004,5,28,10
19,2014,8,0,26
5,2010,8,7,8
4,2010,2,4,9
18,2002,2,30,9
3,2007,10,147,6
5,2011,5,3,26
4,2009,9,150,9
3,2006,3,25,10
6,2008,5,25,6
12,2000,9,243,26
12,1997,6,146,6
4,2011,6,35,7
13,2003,8,5,8
23,1998,10,8,26
9,2015,8,4,5
0,2007,0,70,8
16,2009,3,25,26
12,1994,0,14,26
13,2005,8,63,8
6,2009,8,58,6
4,2011,5,5,11
23,1996,2,8,26
3,2005,6,7,10
5,2011,7,41,7
3,2007,4,34,9
6,2005,8,5,6
10,2014,8,309,8
0,2010,8,0,26
14,2011,11,232,26
3,2009,4,247,10
0,2009,0,5,10
6,2006,5,347,26
0,2010,0,341,26
0,2008,2,4,10
16,2007,0,5,2
16,2011,8,3,26
3,2010,7,41,11
13,2002,0,39,8
13,2002,6,227,4
0,2011,6,177,11
10,2015,8,48,3
4,2006,1,5,10
3,2009,10,14,10
13,2002,6,114,8
3,2009,5,28,10
5,2010,0,341,9
5,2008,0,14,26
5,2015,8,48,26
18,2002,6,20,9
0,2009,10,306,7
6,2005,6,225,5
4,2014,10,25,5
12,1999,9,30,6
12,2002,9,25,26
3,2011,4,84,5
9,2012,7,5,7
6,2005,0,14,26
8,2002,8,5,8
8,2005,5,86,8
3,2007,7,348,10
8,2004,11,10,8
18,2002,0,8,9
3,2007,8,32,8
16,2011,10,315,26
4,2009,1,19,10
3,2005,10,14,7
22,2013,3,131,4
6,2011,9,28,5
6,2007,0,14,26
4,2010,5,28,7
23,1995,5,8,26
3,2007,11,0,26
6,2004,7,14,5
0,2010,5,2,10
3,2008,10,14,26
8,2002,1,5,8
13,2003,1,28,8
5,2011,10,4,26
18,2002,9,12,9
18,2002,2,28,9
9,2015,8,25,26
0,2009,8,12,10
3,2007,10,28,10
8,2002,6,14,8
5,2016,0,14,26
0,2007,6,4,10
14,2011,2,141,8
9,2011,8,19,8
6,2002,11,77,5
0,2007,7,25,26
16,2008,5,157,9
4,2008,1,205,10
4,2008,8,23,9
14,2015,2,98,26
3,2011,8,19,8
16,2006,8,23,10
5,2011,10,28,26
3,2007,5,349,10
18,2005,9,39,9
13,2003,0,8,8
6,2008,3,21,5
8,2002,8,4,8
14,2009,10,302,26
5,2013,1,5,2
12,1997,6,13,6
9,2011,10,5,6
6,2004,11,30,5
3,2011,5,11,7
0,2008,5,5,9
4,2007,0,10,8
3,2010,2,215,10
3,2008,8,196,8
9,2011,0,25,5
13,2005,8,21,8
6,2009,8,58,5
3,2011,1,11,9
16,2006,3,3,11
13,2003,0,4,8
16,2006,3,25,26
3,2007,8,8,26
18,2003,8,28,9
8,2005,8,86,8
5,2011,5,53,4
16,2006,10,28,10
18,2006,5,0,7
4,2008,5,14,10
4,2007,2,89,7
6,2002,6,93,5
6,2003,7,48,5
3,2008,3,0,26
0,2011,5,19,10
16,2011,8,48,26
4,2011,8,28,7
16,2005,4,3,26
16,2006,8,7,9
3,2009,7,28,10
18,2006,6,21,8
3,2008,7,71,10
3,2011,8,28,9
16,2010,2,32,7
0,2013,5,58,3
6,2003,9,150,5
23,1996,10,8,26
12,1998,8,30,6
11,1999,0,71,9
11,1999,1,5,9
11,1999,7,28,9
11,1997,1,241,9
11,1999,2,188,9
11,1997,8,13,9
11,2000,2,4,9
11,1999,8,67,9
14,2014,8,16,26
0,2009,5,31,10
5,2014,10,25,5
16,2010,9,147,7
4,2009,8,34,7
23,1996,9,12,26
6,2002,6,25,5
5,2016,3,25,26
22,2014,8,48,26
6,2000,7,313,5
6,2007,10,81,26
16,2011,3,14,26
5,2015,8,4,3
6,2002,0,350,5
9,2011,10,136,8
4,2011,0,11,9
12,1999,4,27,6
16,2005,1,14,10
9,2012,8,53,26
3,2007,10,11,9
6,2004,8,30,5
4,2009,8,8,7
14,2011,6,5,5
23,1997,5,8,26
8,2004,10,0,26
0,2009,8,14,10
4,2006,2,4,10
22,2011,5,5,5
0,2009,8,58,10
13,2002,0,351,8
13,2003,0,1,8
13,2002,9,4,8
12,1999,2,298,6
12,1997,2,50,6
22,2013,8,184,26
7,1993,0,248,26
3,2005,4,11,8
3,2006,10,28,10
3,2009,7,7,8
0,2008,1,21,10
22,2016,9,25,26
23,1997,3,8,26
14,2011,1,8,2
3,2008,8,83,10
16,2013,3,8,26
18,2002,8,20,8
0,2009,0,10,10
12,2000,9,175,6
18,2006,3,53,26
3,2009,7,4,10
16,2012,8,25,26
3,2010,4,41,10
13,2005,10,63,8
6,2005,8,111,5
5,2009,1,19,9
6,2003,11,48,5
6,2005,0,352,5
23,1996,0,8,26
13,2004,1,7,8
10,2016,3,25,26
0,2009,8,70,8
18,2002,5,39,8
3,2009,0,68,8
18,2004,10,28,8
13,2002,0,30,8
3,2005,2,34,10
5,2013,8,131,5
4,2009,0,10,10
16,2006,8,7,9
8,2001,1,72,8
6,2009,5,31,5
16,2007,0,5,1
3,2009,8,7,9
9,2015,5,196,26
0,2011,5,193,8
6,2004,6,63,5
4,2011,5,5,10
13,2003,5,23,8
4,2009,6,6,9
3,2009,10,0,26
3,2007,3,70,10
4,2008,8,14,10
4,2014,8,16,6
0,2011,8,4,8
18,2003,2,175,8
1,1994,3,54,26
10,2015,0,323,3
23,1997,11,261,26
12,2000,2,35,6
3,2010,8,11,10
12,1997,6,13,6
12,1999,5,39,6
16,2004,4,25,26
3,2009,2,86,10
9,2015,4,0,26
6,2007,8,21,5
16,2006,5,16,26
4,2007,4,28,8
16,2008,5,3,26
5,2011,5,4,6
0,2010,6,34,10
12,1999,11,353,6
19,2013,11,4,6
3,2009,8,59,10
3,2007,5,32,10
17,2014,8,4,6
3,2006,7,14,26
7,1993,3,354,26
16,2007,0,2,10
4,2012,8,14,7
3,2008,7,232,10
19,2013,4,19,10
12,1995,5,3,26
16,2005,8,14,10
12,1996,0,14,1
0,2009,7,28,10
8,2005,8,0,8
12,2000,5,159,26
3,2009,5,4,9
0,2009,0,153,10
4,2010,0,4,10
6,2000,4,77,5
3,2005,8,12,8
14,2010,8,5,26
8,2005,1,12,8
12,1999,0,200,6
3,2005,3,0,26
6,2006,10,315,26
12,1995,0,189,26
18,2005,0,7,8
12,1994,6,30,6
3,2007,4,67,10
9,2011,9,147,5
16,2011,3,53,26
14,2009,10,355,26
12,1999,10,14,26
9,2011,8,11,26
16,2006,0,7,10
0,2006,6,32,10
4,2016,8,19,4
18,2002,6,175,8
5,2009,5,31,10
3,2008,5,14,10
3,2009,0,4,10
0,2010,8,5,7
21,2000,10,8,26
6,2006,5,3,5
3,2009,0,8,26
13,2003,6,7,8
12,2001,10,2,6
12,1999,2,14,6
6,2007,3,16,26
3,2007,10,4,9
13,2004,9,23,8
12,1995,11,3,1
12,1998,10,2,6
6,2009,9,25,26
5,2012,10,356,26
8,2004,5,61,8
6,2002,2,89,5
23,1995,3,8,26
16,2006,5,4,10
9,2014,3,25,26
5,2009,5,14,7
16,2012,8,115,26
0,2010,5,19,10
8,2002,6,4,8
22,2014,9,223,6
12,1999,11,25,6
22,2016,8,48,26
22,2014,8,155,4
16,2012,0,25,26
3,2009,7,318,10
6,2006,0,14,26
19,2015,1,321,6
16,2010,11,3,26
4,2011,8,199,6
3,2006,8,4,10
13,2005,6,7,8
3,2009,7,5,10
12,1995,6,3,3
16,2012,8,25,26
22,2014,3,5,26
5,2010,5,3,26
7,1995,3,25,26
0,2008,7,68,6
16,2011,8,14,26
13,2005,0,4,8
16,2010,9,14,26
0,2011,0,48,5
8,2003,7,86,8
12,2000,0,28,6
12,1995,10,30,26
4,2006,0,14,9
0,2006,5,25,26
3,2011,1,4,10
7,1995,3,50,26
3,2005,0,14,26
6,2002,0,39,5
3,2006,3,70,7
6,2010,0,14,26
3,2008,5,357,10
3,2010,5,11,10
5,2009,1,5,9
0,2008,5,58,9
6,2005,0,2,5
16,2006,0,154,26
16,2012,8,129,26
13,2003,9,12,8
5,2015,8,230,2
5,2014,8,25,26
3,2007,7,14,26
16,2007,11,17,9
3,2009,0,5,10
18,2003,0,14,26
13,2003,1,30,8
6,2003,2,7,5
22,2015,8,25,26
13,2005,8,317,8
13,2005,0,86,8
3,2009,10,258,8
13,2004,6,150,8
0,2013,1,5,26
6,2004,2,2,5
0,2012,8,0,26
0,2010,0,144,26
3,2009,0,25,26
8,2005,2,28,7
4,2011,5,5,10
6,2005,0,48,2
22,2011,8,16,5
